1,你们一直说多肉多肉多肉是什么？讲白话好吗,0.197796,0.802204,0.560454,0
1,台词讲的有宋小宝的味道,0.578129,0.42187,0.0625099,2
1,智商高用在害人就是心机，用在帮人自保就是聪明,0.606318,0.393682,0.125151,2
1,明玉啊，你怎么这么讨人厌，就不会听璎珞的吗,0.133927,0.866073,0.702384,0
2,话说宁古塔是什么地方,0.480455,0.519545,0.609101,1
1,放心吧真正优秀的人一定人缘极好！其实就是智商高情,0.978866,0.0211345,0.953034,2
1,我就是个鬼👻,0.501492,0.498508,0.970162,1
3,我看到有人说吉祥傻白甜，我只同意第一个,0.206584,0.793416,0.540925,0
3,想问一下，宁古塔是干啥的？,0.489966,0.510034,0.799317,1
4,这下该是大人物了,0.390319,0.609682,0.132626,0
3,所以说在古代没有现代这些高科技的时候才能显示人智慧,0.535848,0.464152,0.283034,1
4,因为片头而爱上整部剧,0.810768,0.189232,0.579485,2
4,皇上叫什么真名。,0.366505,0.633495,0.185544,0
6,富察皇后最温柔,0.682619,0.317381,0.294709,2
6,一晚八集签个到，根本停不下来,0.473049,0.526951,0.460977,1
7,奴才的衣服都比主子的好,0.762419,0.237581,0.472043,2
6,特别主演是什么意思,0.435969,0.564031,0.0311804,0
6,宁古塔是啥,0.506566,0.493434,0.868672,1
7,不得不说古代人真的很聪明,0.600482,0.399518,0.112182,2
7,哈哈哈哈为什么那么多人说璎珞嫁给富蔡,0.662367,0.337633,0.249704,2
6,哈哈哈哈四个人头笑死了,0.721197,0.278803,0.380438,2
8,这俩人说话慢的啊，放1.5倍都觉得是正常速度……,0.137911,0.862089,0.693532,0
7,一口气八集。,0.709089,0.290911,0.35353,2
9,章子男是联合出品人，章子怡的哥哥,0.63764,0.36236,0.194756,2
10,完了该找少爷报仇了,0.512008,0.487992,0.759834,1
10,嘉嫔该领盒饭了,0.30479,0.69521,0.32269,0
12,还不错哟不是傻白甜,0.441302,0.558697,0.0193277,0
12,皇上为什么要娶高贵妃,0.434417,0.565583,0.0346287,0
13,最后相爱不能在一起唉,0.154806,0.845194,0.655987,0
13,片头有意境啊！,0.670186,0.329814,0.26708,2
15,片头曲实在太美,0.358361,0.641639,0.203643,0
8,这个剧看着过瘾,0.741556,0.258444,0.425679,2
14,主角不是傻白甜真好，这样的电视才有良心.,0.199586,0.800414,0.556476,0
15,这集谁死啊2333,0.349409,0.650591,0.223536,0
16,更新的挺快啊，节奏也快。,0.882925,0.117075,0.739834,2
18,贵妃和璎珞，有看头,0.626225,0.373775,0.169389,2
18,超级喜欢皇后啊,0.914959,0.0850407,0.811021,2
20,笑人，说得高科技不是人造的一样,0.261349,0.738651,0.419225,0
17,一晚八级加一，被朋友安利，现在中毒了,0.360741,0.639259,0.198353,0
21,于正有心了,0.515732,0.484268,0.685367,1
21,不死不错了,0.84902,0.15098,0.66449,2
22,吉祥好傻啊,0.538924,0.461076,0.221511,1
23,片头修的都像AB了,0.476174,0.523826,0.523478,1
24,哎呀，头一次看清宫戏这么解恨？太爽了,0.711977,0.288023,0.359949,2
24,朕的大清王朝,0.590748,0.409252,0.0905514,2
26,没有歌词都这么好,0.586653,0.413347,0.0814511,2
26,这是什么仙女片头,0.370922,0.629078,0.175728,0
26,女人经的起８０棍？早没命了,0.665108,0.334892,0.255795,2
31,片头意境美得窒息,0.714878,0.285122,0.366395,2
32,打八十棍就是让他死的意思，以前看小说看到过,0.260454,0.739546,0.421213,0
36,第七集为什么看不了,0.094989,0.905011,0.788913,0
33,二倍速一晚16集了解一下,0.502349,0.497651,0.953016,1
32,估计得70集,0.449603,0.550397,0.000881222,0
