1,够早的啊大猪蹄子们,0.793634,0.206366,0.54141,2
1,没有好人坏人之分包括俯察皇后只有手段高不高之分,0.397332,0.602668,0.11704,0
1,皇后的龙是被人吓到了，皇上的龙是捡到钱了吧那么开心,0.669504,0.330496,0.265565,2
1,愉妃是自己人！！愉妃是自己人！！愉妃是自己人！！,0.467239,0.532761,0.344777,1
1,这世上哪有绝对的公平,0.473205,0.526795,0.464107,1
1,想起以前的皇后了，绝对不会让皇上为难,0.245799,0.754201,0.453781,0
2,每次都不舍得跳过开头,0.682996,0.317004,0.295547,2
3,和小哥哥一起追剧多好,0.682907,0.317093,0.295349,2
2,我老一到！🙋,0.476885,0.523115,0.537693,1
2,人这么少？,0.535118,0.464882,0.297644,1
3,不愿错过片头，真的太有质感了,0.532164,0.467836,0.356721,1
3,先来报个到,0.694727,0.305273,0.321617,2
3,来的人不少呀！,0.741722,0.258278,0.42605,2
3,快完了，咋办,0.674342,0.325658,0.276316,2
4,富贵使我们相遇,0.645068,0.354932,0.211263,2
5,喻子宸第一,0.599931,0.400069,0.110958,2
6,今个，好早,0.742213,0.257787,0.427139,2
4,为什么要说是继后,0.436016,0.563984,0.0310749,0
5,(⊙o⊙)哇，今天更新到56集了,0.707455,0.292545,0.349899,2
5,皇后又怎么样,0.576387,0.423614,0.0586367,2
5,一起来追剧,0.688333,0.311667,0.307407,2
6,皇上就是大猪蹄子,0.646529,0.353471,0.214509,2
6,各位晚上好,0.353592,0.646407,0.214239,0
6,还好还好哈,0.74446,0.25554,0.432132,2
6,杜比音效还没有？,0.413065,0.586935,0.0820776,0
6,我快出场了babe,0.641912,0.358088,0.204249,2
7,今天更新的好早,0.754357,0.245643,0.454126,2
7,大猪蹄子会跳舞,0.740736,0.259264,0.423858,2
8,这么早更新了,0.489059,0.510941,0.781188,1
9,今天谁领盒饭,0.332396,0.667604,0.261341,0
9,你们有看片头片尾画面的吗，真的好精致啊,0.608034,0.391966,0.128965,2
8,哎，皇后的父亲真可怜,0.322751,0.677249,0.282776,0
9,疯了一天看几次，时刻准备着更新,0.383309,0.616691,0.148203,0
9,又偷偷的更新,0.656064,0.343936,0.235697,2
9,朕的角色呢？朕的杜比呢？,0.708498,0.291502,0.352217,2
9,本宫给你生猴子！🐒,0.462428,0.537572,0.248555,1
10,真的好天真啊,0.780545,0.219455,0.512323,2
10,海燕大傻子,0.432942,0.567058,0.0379063,0
10,墙裂要求出续集,0.529922,0.470078,0.40157,1
10,你们给我记住,0.451825,0.548175,0.0365049,1
10,难道就朕一个人没有杜比音效么……,0.208852,0.791148,0.535885,0
11,片头曲好高级,0.785725,0.214275,0.523834,2
11,早啊大佬们,0.615432,0.384568,0.145405,2
11,聂远帅的啊,0.870945,0.129055,0.71321,2
11,片头片尾也舍不得跳过,0.583906,0.416094,0.0753472,2
11,抢了个沙发,0.561097,0.438903,0.0246595,2
11,八点准时到,0.490815,0.509185,0.816293,1
12,哎呀呀呀每次看继后红了眼眶我就想跟着哭这演技,0.713302,0.286698,0.362894,2
12,爱卿们今儿个挺早啊,0.695681,0.304319,0.323736,2
12,路倩出来没别去过节了,0.095627,0.904373,0.787496,0
12,飞上飞下吗,0.330366,0.669634,0.265853,0
12,怎么没有图像,0.256053,0.743947,0.430993,0
13,晓冉在看吗,0.390664,0.609336,0.131857,0
13,陶杰大猪蹄子吧,0.567091,0.432909,0.0379807,2
12,集合了集合了,0.400877,0.599123,0.109163,0
13,都给本宫等着，一个个的收拾你们,0.52173,0.478271,0.56541,1
13,嬛嬛是不是要领盒饭了,0.297453,0.702547,0.338993,0
13,最近几集我都一天看好几遍等更新,0.792041,0.207959,0.537868,2
14,早呀，姐妹们,0.589274,0.410726,0.0872748,2
13,来追剧的没过节啊！,0.622311,0.377689,0.160691,2
14,就我觉得主题曲好好听吗...,0.390886,0.609114,0.131364,0
15,片尾曲的画面更好，透着剧情,0.676693,0.323307,0.28154,2
15,充钱使我们相遇,0.486576,0.513424,0.731513,1
15,单身狗们，早,0.475073,0.524927,0.501457,1
