1,什么母亲带大什么儿子，永琪的性格反映了令妃的水平高,0.462493,0.537507,0.249857,1
1,皇上不急太监急！,0.601224,0.398776,0.113831,2
1,说袁春望话多的人，想没想过魏璎珞当宫女也是啥都敢说,0.563136,0.436864,0.0291904,2
1,哇哦大猪蹄子的百褶裙哈哈,0.955691,0.0443091,0.901535,2
1,照什么镜子你忘了高贵妃纯贵妃是怎么领便当的吗,0.355721,0.644279,0.209509,0
1,我心机最深,0.662924,0.337076,0.250943,2
3,6岁就知道一无是处了？？？、,0.330013,0.669987,0.266637,0
2,我去我居然第一,0.467697,0.532303,0.353948,1
2,好早更新啦,0.795545,0.204455,0.545655,2
5,今天是全部更新完了吗,0.341865,0.658135,0.240301,0
3,又是第一7.42,0.649876,0.350124,0.221947,2
5,看标题大快人心,0.476084,0.523916,0.52167,1
2,好爱这片头,0.814082,0.185918,0.586848,2
5,我最喜欢魏璎珞,0.883172,0.116828,0.740382,2
6,这标题真讨喜,0.378104,0.621896,0.159769,0
6,第一次从片头开始,0.594447,0.405553,0.0987715,2
7,袁表现太过了，全剧的妃子们都没有他这么矫揉造作！,0.362931,0.637069,0.193486,0
6,今天来的早,0.690061,0.309939,0.311248,2
7,你们还记得本宫么,0.482768,0.517232,0.655355,1
7,片头也不放过,0.654202,0.345798,0.231561,2
7,快结束了，舍不得,0.757093,0.242906,0.460208,2
5,都看了多少集了，现在觉得瘆的慌，早干嘛了,0.552774,0.447226,0.00616445,2
8,哥来追剧了我最早😊,0.692108,0.307892,0.315797,2
8,继后我劝你善良,0.221201,0.778799,0.508442,0
6,朕永远第一,0.604566,0.395434,0.121257,2
7,令妃的小儿子和袁世凯是一伙的,0.734558,0.265442,0.410129,2
8,我二月绿前来追剧!,0.52821,0.47179,0.435791,1
8,鹦鹉哥领盒饭了,0.391614,0.608386,0.129746,0
9,有点舍不得看啊，就最后六集了。,0.551653,0.448347,0.0036739,2
9,看了这么久从来没看过片头和片尾,0.487091,0.512909,0.741812,1
8,今天怎么有前奏,0.409801,0.590199,0.0893317,0
9,真的第一次拍葵水,0.415576,0.584424,0.0764977,0
9,要结束了舍不得,0.578055,0.421944,0.0623454,2
9,前来追剧哈哈,0.885288,0.114712,0.745085,2
9,还有两天就更完了吗！？,0.411396,0.588604,0.085787,0
10,你们是真的早,0.406424,0.593576,0.0968354,0
10,珍惜傅恒在的每一集,0.708962,0.291038,0.353249,2
8,第一耶耶耶,0.596168,0.403832,0.102595,2
11,延禧攻略要结束了姐妹们你们接下来看啥,0.33311,0.66689,0.259755,0
11,今天如此早,0.477787,0.522213,0.555738,1
11,8点不到啊,0.435761,0.564239,0.031643,0
11,难得提前来一次,0.767901,0.232099,0.484224,2
12,你只管努力其他的交给天意,0.559841,0.440159,0.0218691,2
12,星星来追剧来,0.678677,0.321323,0.285949,2
12,哇哇哇提前二十分钟耶,0.680073,0.319927,0.28905,2
12,来看本宫吗,0.407419,0.592581,0.094624,0
11,大家想我了没？,0.230741,0.769259,0.487242,0
13,哎呀哎呀，来晚了来晚了,0.773593,0.226407,0.496873,2
13,特意看了一下片头,0.512052,0.487948,0.75896,1
13,我来啦，晚上11点,0.468474,0.531526,0.369479,1
14,这么早就可以看了,0.697312,0.302688,0.32736,2
14,卫龙大旗扛起来,0.582725,0.417275,0.0727219,2
14,早早早哈哈😊,0.906634,0.0933658,0.79252,2
14,8点准时来看,0.513996,0.486004,0.720084,1
16,更新了好激动,0.797536,0.202464,0.55008,2
16,五阿哥是要追小燕子的,0.62742,0.37258,0.172044,2
16,超喜欢这个主题曲,0.896054,0.103946,0.76901,2
17,片头画面太美了,0.537579,0.462421,0.248427,1
17,敢和我比第一吗……,0.454028,0.545972,0.0805676,1
15,爱本宝宝吗,0.461557,0.538443,0.231147,1
18,第一次看开头曲，好美,0.623962,0.376038,0.164361,2
17,每天的精神食粮！,0.66262,0.337381,0.250266,2
18,追剧追剧啦,0.717757,0.282243,0.372793,2
18,连片头曲也不放过,0.501186,0.498814,0.976287,1
19,更新好准时👍,0.730864,0.269136,0.40192,2
19,这标题可以,0.638664,0.361336,0.197032,2
19,哇哇哇，第一次准时看,0.716175,0.283825,0.369278,2
19,第一第一，好开森,0.749685,0.250315,0.443744,2
19,好早，人有点少，,0.468472,0.531528,0.369433,1
20,40准时更新我来早了吗,0.421155,0.578845,0.0641008,0
20,以为自己走错了,0.539311,0.460689,0.213777,1
20,看一集少一集,0.539278,0.460722,0.214448,1
21,好早，都没什么人,0.57693,0.42307,0.0598444,2
21,每次都不忍心跳过片头,0.773259,0.226741,0.496131,2
21,标题你很善良,0.595282,0.404718,0.100627,2
22,就喜欢这提前更新的,0.866822,0.133178,0.704048,2
25,感觉最近是不是看的人多，刷半天没有更新，还卡得很,0.341179,0.658821,0.241825,0
25,突然觉得皇后好善良,0.630679,0.369321,0.179287,2
25,第一次看片头曲,0.550846,0.449154,0.00187993,2
21,人好少，我洗个澡再来,0.499416,0.500584,0.988312,1
27,这歌太好听了！,0.376094,0.623906,0.164236,0
28,每次都跳过片头片尾，今天才发现片头好美，曲也好听,0.733813,0.266187,0.408473,2
27,还是第一次看片头,0.427984,0.572016,0.0489238,0
28,更新的好快,0.847073,0.152927,0.660162,2
28,听到这个调调就想哭,0.447417,0.552583,0.00573927,0
28,大家都在看吗,0.325776,0.674224,0.276054,0
29,刚下班，才来,0.468822,0.531178,0.376447,1
29,舍不得啊，要完结了。。。,0.624499,0.375501,0.165554,2
30,都不舍得看了,0.44624,0.55376,0.00835551,0
30,第一次这么早,0.562197,0.437803,0.0271045,2
30,这个音乐听着想哭,0.575747,0.424253,0.0572148,2
31,守着时间看电视,0.554614,0.445386,0.010254,2
32,看到现在才发现自己还没看过片头呢今天看一看,0.59357,0.40643,0.0968218,2
31,感觉音咯好累,0.460164,0.539836,0.203286,1
32,要完结了要开学了,0.474852,0.525148,0.49703,1
