1,大猪蹄子，这标题劲爆啊,0.626355,0.373645,0.169678,2
1,这菜吃的比本宫还好……,0.507003,0.492997,0.859934,1
1,是人都喜欢听顺耳的话古来多少人说逆耳的话得不到善终,0.851833,0.148167,0.670741,2
1,4个人很好啊天天能吃饱穿暖还能开桌麻将,0.914053,0.0859469,0.809007,2
2,袁春望确实长得有张猪脸,0.514255,0.485745,0.7149,1
1,本宫也不想这样,0.187769,0.812231,0.582735,0
1,大猪蹄子我告诉你最毒是老娘等你知道就晚了，长点心吧,0.647288,0.352712,0.216196,2
2,我怎么这么聪明呢,0.436285,0.563716,0.0304789,0
6,海兰察好无辜,0.686357,0.313643,0.303016,2
5,好开心啊哈哈哈哈哈哈哈哈，周一也更了,0.977527,0.0224733,0.95006,2
3,为什么56集没有杜比啊,0.379577,0.620423,0.156496,0
6,怎么没有最新预告？？？,0.329505,0.670495,0.267767,0
3,今天为啥没预告,0.333097,0.666903,0.259785,0
6,这部电视据也太长了！⊙,0.324455,0.675545,0.278988,0
7,专门来看片头,0.591607,0.408393,0.092461,2
2,哎呀妈呀吓我一跳,0.488255,0.511745,0.765101,1
8,啧啧啧标题,0.502224,0.497776,0.955517,1
8,第一次看开头这里只有我语速太慢了全都给我笑！开始！,0.29588,0.70412,0.342488,0
8,我喜欢皇后,0.831847,0.168153,0.626326,2
7,快更啊！感觉活不下去了呢！,0.743777,0.256223,0.430615,2
10,我这么这么可怜,0.150868,0.849132,0.664737,0
9,尔晴活了太久了，都混了50几集才死,0.422441,0.577559,0.0612427,0
9,今天没有预告啊,0.424722,0.575278,0.0561727,0
11,这是。。。。嬛嬛要说实话了？,0.338873,0.661128,0.24695,0
13,联合出品人竟然是章子怡的哥哥啊,0.433243,0.566757,0.0372371,0
13,第一次看开头觉得这部剧不管哪里都美！用心了！于正！,0.737862,0.262138,0.417472,2
11,又没杜比了？？？,0.371484,0.628516,0.174479,0
13,不希望明月死,0.188048,0.811952,0.582115,0
13,只更新一集啊,0.574122,0.425878,0.0536038,2
14,顺嫔在哪，快结束了都,0.756542,0.243457,0.458983,2
15,明天不更新,0.275733,0.724267,0.38726,0
14,明晚又没有了,0.488768,0.511232,0.775358,1
15,高贵妃走的n天，想他想他想他,0.359608,0.640392,0.20087,0
15,都看片头了,0.561241,0.438759,0.024981,2
18,每天必看片头，歌好听,0.644884,0.355116,0.210853,2
18,片头不要错过，好有质感,0.854804,0.145196,0.677341,2
19,今天没有预告啊？,0.424722,0.575278,0.0561727,0
21,杜比跟普通有什么不同,0.278154,0.721846,0.381879,0
20,又没杜比了,0.371484,0.628516,0.174479,0
21,皇后下一个领饭盒去吧,0.430865,0.569135,0.0425231,0
21,片头片尾画面很精美，跳过就太可惜了,0.62815,0.37185,0.173667,2
15,怎么没有预告,0.260325,0.739675,0.4215,0
23,现在周一也更新啦,0.777534,0.222466,0.505631,2
24,有人想念本宫吗,0.583084,0.416916,0.073521,2
25,靠预告活吧都,0.465735,0.534265,0.314702,1
24,难道只有我一个人这里没有倍速吗？,0.160001,0.839999,0.644442,0
25,居然没有更新,0.247063,0.752937,0.45097,0
24,都不上班吗？,0.182124,0.817876,0.59528,0
26,周一加更别错过,0.63495,0.36505,0.188779,2
26,今天也更新了,0.571162,0.428838,0.0470267,2
27,大猪蹄子你就不是个好东西,0.374107,0.625893,0.168651,0
24,小刘看到我了吗！！！,0.342189,0.657811,0.23958,0
29,听不出来杜比有啥不一样呀，求科普,0.274185,0.725815,0.390699,0
27,每天都有吗,0.566253,0.433747,0.0361174,2
30,我好久领盒饭？,0.521342,0.478658,0.573162,1
30,我这里有预告啊,0.615419,0.384581,0.145376,2
30,片头是不是换了,0.283894,0.716106,0.369125,0
30,这段呜呜呜好好听,0.500591,0.499409,0.988174,1
32,原来是这么发的,0.404854,0.595146,0.100323,0
32,让我今天怎么过,0.501315,0.498685,0.973706,1
33,什么德行啊,0.341222,0.658778,0.241728,0
33,这一波666啊,0.514467,0.485533,0.71066,1
35,编剧也有于正的名字好吗,0.593115,0.406885,0.0958105,2
35,这个标题我早就知道了,0.446182,0.553819,0.00848558,0
33,连开头都不忍错过,0.65135,0.34865,0.225221,2
34,都说了不是于正了！！！,0.214246,0.785754,0.523898,0
37,这集明玉是要被杀了嘛？,0.458747,0.541253,0.174943,1
38,真的用心了，这片头。,0.513016,0.486984,0.739678,1
40,片头原来那么美,0.4815,0.5185,0.630002,1
40,大爱大爱可是快要完结了,0.984256,0.0157442,0.965013,2
41,喜欢这画风,0.828989,0.171011,0.619976,2
45,自从看了延禧连跳过片头片尾都取消了,0.245618,0.754382,0.454182,0
40,袁春旺什么时候领盒饭啊,0.491271,0.508729,0.825428,1
42,开头有点吓人,0.225888,0.774112,0.498028,0
45,像画一样美,0.681897,0.318103,0.293104,2
47,加上倍速音乐真的很好听,0.745051,0.254949,0.433447,2
47,袁春望又可以去卧底了,0.707167,0.292833,0.34926,2
47,听这个曲子莫名的辛酸呐,0.46977,0.53023,0.395396,1
36,庆贵人是未来的顺嫔吧,0.575107,0.424893,0.0557939,2
48,开头好高级的样子,0.820847,0.179153,0.601883,2
45,画面好美啊,0.713047,0.286953,0.362326,2
47,为什么没有57集,0.352255,0.647745,0.217211,0
48,袁春望一直活着,0.670422,0.329578,0.267603,2
45,片头也很没,0.655241,0.344759,0.233868,2
48,庆贵人要出场了,0.479964,0.520036,0.599288,1
50,皇上:谁心里还不是个小公举,0.22199,0.77801,0.506688,0
51,从没认真看过片头,0.648479,0.351521,0.218843,2
51,看了五十多集第一次看片头，发现我差点错过了美,0.696333,0.303667,0.325185,2
51,大猪蹄子是什么意思啊,0.430789,0.569211,0.0426914,0
54,这是哪一个片段，傅缨女孩举起大旗,0.551732,0.448268,0.0038498,2
51,第一次看片头,0.554699,0.445301,0.0104431,2
49,片头里还只有一个耳洞，后面啥时候变三个了？,0.262078,0.737922,0.417605,0
54,为什么没有预告,0.281686,0.718314,0.37403,0
55,不得不说，这个片头真的像极了清朝时代的背景,0.490528,0.509472,0.810557,1
55,最喜欢这画面了,0.922481,0.0775195,0.827734,2
55,片头一百分,0.497018,0.502982,0.940357,1
59,第一次看片头，感觉好美啊,0.67914,0.32086,0.286979,2
60,大猪蹄子还不调查清楚,0.341393,0.658607,0.241348,0
58,好久没见傅恒了,0.379119,0.620881,0.157513,0
60,以前都要跳开头现在喜欢欣赏一下,0.759749,0.240251,0.466109,2
61,人人唱一首繁华盛世,0.677666,0.322334,0.283703,2
55,开头也好美,0.737904,0.262096,0.417565,2
63,我最美！你们想我了吗？,0.533999,0.466001,0.320027,1
65,真的好美，原来开头这么美，就是一副画,0.870292,0.129708,0.711761,2
61,明月别离开我,0.537921,0.462079,0.241584,1
65,高贵妃:想我了吗,0.562799,0.437201,0.0284415,2
65,璎珞别怕，我护你一生,0.476919,0.523081,0.538387,1
66,第一次看片头，美哭了，果然很用心,0.880612,0.119388,0.734694,2
66,皇上不要璎珞就给我吧,0.340845,0.659155,0.242567,0
67,这个哥也太可恶了,0.488986,0.511014,0.779716,1
65,这么多集了，第一次看片头,0.65913,0.34087,0.242511,2
69,明天谁来陪我,0.562657,0.437343,0.0281265,2
72,感觉皇上有胡子好有型,0.757757,0.242243,0.461683,2
70,一样，第一次看片头,0.522375,0.477625,0.552496,1
70,今天更新吗,0.370392,0.629608,0.176906,0
72,佘诗曼演技好,0.734201,0.265799,0.409336,2
72,张嘉倪和聂远排一起？到现在都没出来,0.531704,0.468296,0.365912,1
72,用2倍听主题曲试试,0.522881,0.477119,0.542377,1
74,原来片头这么赞,0.84147,0.15853,0.647712,2
75,才发现今天更新了，开心,0.451324,0.548676,0.026474,1
72,顺嫔咋还不出来...香妃香妃~,0.225808,0.774192,0.498205,0
77,好想高贵妃多可爱,0.748077,0.251923,0.440171,2
78,我已经看到啦,0.635104,0.364896,0.189121,2
76,贵妃走的第一天,0.588327,0.411673,0.0851721,2
77,差点忘了自己。还好找到了菩提祖师,0.537587,0.462413,0.248256,1
79,是啊导演很用心了,0.822365,0.177635,0.605255,2
81,陆毅的执行利剑也不错，可以看看,0.922623,0.0773772,0.828051,2
81,跟其他剧的片头都不一样,0.617636,0.382364,0.150303,2
81,第一次看片头，还挺好的,0.818855,0.181145,0.597455,2
82,片头太美了,0.436311,0.563689,0.0304189,0
83,片头细节变了,0.320959,0.679041,0.286758,0
83,本宫唱得可还行,0.624261,0.375739,0.165025,2
83,今天人好少啊,0.617061,0.382939,0.149024,2
84,给我报仇了,0.505322,0.494678,0.893551,1
83,本宫什么时候出来？等不及了,0.51449,0.48551,0.710201,1
85,总觉得小何何演的有点过,0.359635,0.640365,0.200812,0
88,都不敢想明天居然是周一啊！,0.567976,0.432024,0.0399468,2
88,真的是卡到爆炸！！！,0.437864,0.562136,0.0269686,0
