1,一看大猪蹄子牵顺嫔手就烦想把卫龙大旗扔地上踩几脚,0.175889,0.824111,0.609136,0
1,皇上真是个大猪蹄子，一点都没错,0.583096,0.416904,0.0735467,2
1,你们看个剧真是戏多演戏就是演戏别上升到演员好嘛,0.362886,0.637114,0.193586,0
1,袁春望你能不能别每句台词都像朗诵似的，本宫能听懂！,0.227577,0.772423,0.494274,0
1,香妃是传说中的乾隆妃子，原名为买木热·艾孜姆,0.556395,0.443605,0.0142101,2
2,本宫要是好人多好,0.582201,0.417799,0.0715567,2
1,今天你们好早呀哈哈哈哈,0.782625,0.217375,0.516945,2
2,嫁衣演的好,0.77024,0.22976,0.489422,2
2,真是个大笨蛋。,0.39095,0.60905,0.131222,0
2,乾隆还是很聪明的,0.511943,0.488057,0.761143,1
2,今天很早哎,0.3413,0.6587,0.241555,0
3,今天更的有点晚啊,0.49958,0.50042,0.991602,1
3,今天更早了,0.498773,0.501227,0.975467,1
4,皇上我来晚了,0.65233,0.34767,0.227399,2
2,这有点刻意了吧,0.283529,0.716471,0.369936,0
3,队形走起来,0.544661,0.455339,0.106782,1
5,一姐，二妹喊你来追剧,0.506247,0.493753,0.875067,1
5,顺平说了什么,0.453312,0.546688,0.0662351,1
6,就一集吗？,0.484329,0.51567,0.68659,1
6,不是8点吗？,0.0792401,0.92076,0.823911,0
7,这也太刻意了吧，顺嫔段位不高啊,0.245794,0.754206,0.453792,0
7,43分就更了啊！！！激动这么早,0.663771,0.336229,0.252824,2
7,来得好早啊！,0.623904,0.376096,0.164231,2
8,顺平要是想杀皇上的话可真是太好了,0.677952,0.322048,0.284338,2
8,我来追剧了，今天提前了,0.673239,0.326761,0.273864,2
8,顺嫔就是一只毒蛇蝎,0.655029,0.344972,0.233397,2
8,看不了62,0.166447,0.833553,0.630118,0
8,好吓人的顺嫔,0.591481,0.408519,0.0921807,2
8,更新啦更新啦,0.709325,0.290675,0.354055,2
9,第一个！！开心,0.744885,0.255115,0.433078,2
9,每次都要看片头,0.760778,0.239222,0.468396,2
6,话太多，可以吃盒饭了,0.56691,0.43309,0.0375786,2
9,璎珞博恒心中唯你一人,0.565235,0.434765,0.0338565,2
9,顺嫔也挺坏的,0.685916,0.314084,0.302036,2
9,追剧了，追剧了,0.591599,0.408401,0.0924431,2
10,还有片头了,0.562016,0.437984,0.0267018,2
10,想念容音小天使,0.645873,0.354127,0.213052,2
10,什么意思呀,0.290995,0.709005,0.353344,0
10,顺女宾坏坏,0.248549,0.751451,0.447668,0
11,心机真重啊！,0.308072,0.691928,0.315395,0
11,标题我看成了海兰察向皇上求婚,0.578593,0.421407,0.0635401,2
12,小剧场我劝你善良,0.302973,0.697027,0.326726,0
12,皇上，臣妾做不到啊,0.517221,0.482779,0.655589,1
11,这是让明玉送死呢,0.571808,0.428192,0.0484611,2
12,顺嫔到底是不是好人,0.576031,0.423969,0.057847,2
13,顺嫔来皇宫目的是啥,0.577156,0.422844,0.0603461,2
12,明玉小可爱要领盒饭了，舍不得啊,0.555211,0.444789,0.0115792,2
13,人都去哪里了,0.633823,0.366177,0.186274,2
13,提前更新了,0.59553,0.40447,0.101178,2
13,封印解除～,0.590537,0.409463,0.0900817,2
14,开心更新了,0.668587,0.331413,0.263526,2
14,我最美，大家都为我倾倒,0.635136,0.364864,0.189192,2
14,快要说拜拜了！,0.412566,0.587434,0.0831865,0
14,我怎么没声音呢,0.212949,0.787051,0.526781,0
14,哈哈，我来啦,0.858873,0.141127,0.686384,2
14,明玉好可怜啊,0.263851,0.736149,0.413664,0
15,来得刚刚好的样子,0.838084,0.161916,0.640186,2
15,我今天感冒了好难受希望赶紧好起来！！！,0.598366,0.401634,0.10748,2
15,谁把明玉杀了,0.30643,0.69357,0.319044,0
15,第一次看片头,0.554699,0.445301,0.0104431,2
16,更这么早哈哈哈哈我来啦,0.719863,0.280137,0.377473,2
