1,愉妃要五阿哥讨好令妃让她会互你周全就是要牺牲自己,0.673847,0.326153,0.275216,2
1,纯妃你继续作饭已经帮你热好了,0.713883,0.286117,0.364185,2
1,愉妃这是安排好的，一定要听令妃的话，这是大智慧,0.755141,0.244859,0.455869,2
1,这小永琪的眉毛是认真的？,0.602462,0.397538,0.116582,2
2,本宫歪歪脑袋就知道你们要干嘛！,0.266907,0.733093,0.406873,0
1,海兰查很帅的,0.880672,0.119328,0.734826,2
2,喻子宸喻子宸,1,0,1,1
2,这个标题，看着就爽,0.743636,0.256364,0.430302,2
1,纯贵妃我劝你善良可是你偏不听现在好了吧等着准备领盒,0.27839,0.72161,0.381355,0
3,这个标题就很舒服了,0.851678,0.148322,0.670395,2
3,友情友情提示2：本集开始第二次换片尾曲。,0.463172,0.536829,0.26343,1
3,谋害皇嗣的最后都进冷宫了,0.654675,0.345325,0.232611,2
3,李小妖精！！！！！！我错了~别生我气了,0.158124,0.841876,0.648613,0
3,这标题我很满意,0.870331,0.129669,0.711847,2
4,海蓝茶好可爱,0.684112,0.315888,0.298027,2
3,看到标题好开森啊,0.679733,0.320267,0.288296,2
4,尔晴，我劝你善良,0.324823,0.675177,0.278172,0
4,这个标题痛快啊,0.562539,0.437461,0.0278646,2
4,这集题目给力,0.751638,0.248362,0.448084,2
5,更得太慢了,0.136608,0.863392,0.696426,0
5,鱼籽宸鱼籽宸,0.527655,0.472345,0.446907,1
5,[这标题大快人心。],0.490751,0.509249,0.815028,1
5,看到标题本宫非常满意,0.886166,0.113834,0.747035,2
5,怎么是黑屏,0.372162,0.627838,0.172974,0
5,51集没看先恭喜纯妃领盒饭,0.53104,0.46896,0.379208,1
6,瑜妃是猎人，走的时候带走一个人,0.748816,0.251184,0.441813,2
7,标题深得我心。,0.616972,0.383028,0.148826,2
7,樊羽你个大猪蹄子,0.457876,0.542124,0.157522,1
7,是啊。换个角度看事情心情确实不一样,0.366449,0.633551,0.18567,0
7,看到标题了么？愉妃人家是好人,0.526071,0.473929,0.47857,1
6,看到标题我就放心了,0.770013,0.229987,0.488918,2
6,想我了吗，大家,0.431504,0.568496,0.0411014,0
7,迫不及待想看纯妃领盒饭,0.569632,0.430368,0.0436273,2
8,标题我很是喜欢,0.877305,0.122695,0.727344,2
7,喜欢袁春望,0.881398,0.118602,0.73644,2
8,杜比音效哪去了,0.459992,0.540008,0.199844,1
8,盒饭热好了纯妃快吃好了陪本宫搓麻将吧三缺一,0.718512,0.281488,0.374471,2
8,你们都有小剧场吗,0.411125,0.588875,0.0863897,0
10,喜欢这个标题,0.830407,0.169593,0.623126,2
9,看到这个标题我就开心了,0.587267,0.412733,0.0828156,2
11,标题深得朕心,0.60908,0.39092,0.131288,2
11,纯贵妃要领饭盒了,0.576742,0.423258,0.0594269,2
11,这个标题好,0.697002,0.302998,0.326672,2
